Year,Loan Number,FHLBankID,Program,FIPSStateCode,FIPSCountyCode,MSA,FeatureID,Tract,MinPer,TraMedY,LocMedY,Tractrat,Income,CurAreY,IncRat,UPB,LTV,MortDate,AcquDate,Purpose,Coop,Product,FedGuar,Term,AmorTerm,FHFBID,Seller,SellCity,SellSt,SellType,NumBor,First,CICA,BoRace,CoRace,BoGender,CoGender,BoAge,CoAge,Occup,NumUnits,Bed1,Bed2,Bed3,Bed4,Aff1,Aff2,Aff3,Aff4,Rent1,Rent2,Rent3,Rent4,RentUt1,RentUt2,RentUt3,RentUt4,Geog,Rate,Amount,Front,Back,Borrower Credit Score,CoBorrower Credit Score,PMI,Self,PropType,ArmIndex,ArmMarg,PrepayP,BoEth,Race2,Race3,Race4,Race5,CoEth,Corace2,Corace3,Corace4,Corace5,HOEPA,LienStatus,SpcHsgGoals,FedFinStbltyPlan,AcqTyp,GSEREO
2014,25818,Pittsburgh,01,42,013,11020,0001213959,0115.00,1.5,56587,53166,1.0643,31690,55600,0.57,144000,0.8,2014,2014,1,2,1,0,360,360,09686,Jersey Shore State Bank,Williamsport,PA,1,1,1,9,5,8,2,4,48,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,144000,0.3686,0.4091,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25819,Pittsburgh,01,42,013,11020,0001177213,0112.00,4.4,57049,53166,1.073,180000,55600,3.2374,60000,0.42,2014,2014,1,2,1,0,360,360,04776,Reliance Bank,Altoona,PA,1,1,2,9,5,8,2,4,34,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,60000,0.033,0.0516,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25820,Pittsburgh,01,42,013,11020,0001192069,1018.00,2.63,49402,53166,0.9292,12972,55600,0.2333,41000,0.92,2013,2014,1,2,1,0,360,360,04776,Reliance Bank,Altoona,PA,1,1,2,9,5,8,2,4,65,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,41000,0.2998,0.3183,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25821,Pittsburgh,01,42,015,42380,0001190074,9508.00,2.78,49737,52966,0.939,51600,55600,0.9281,125000,0.73,2014,2014,2,2,1,0,360,360,09808,PS Bank,Wyalusing,PA,1,2,2,9,5,5,1,2,43,38,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,125000,0.2012,0.3533,4,2,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25822,Pittsburgh,01,42,015,42380,0001190074,9508.00,2.78,49737,52966,0.939,84480,55600,1.5194,100035,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,25,28,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,100035,0.1446,0.3116,2,3,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25823,Pittsburgh,01,42,015,42380,0001213646,9509.00,3.03,53162,52966,1.0037,105936,55600,1.9053,248000,0.8,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,29,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,248000,0.1919,0.3745,4,3,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25824,Pittsburgh,01,42,015,42380,0001168483,9505.00,3.93,51408,52966,0.9706,60180,55600,1.0824,123405,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,2,1,33,33,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,123405,0.1837,0.3679,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25825,Pittsburgh,01,42,015,42380,0001187050,9505.00,3.93,51408,52966,0.9706,89184,55600,1.604,110320,0.8,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,32,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,110320,0.1193,0.3013,4,5,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,25826,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,50436,55600,0.9071,76000,0.59,2014,2014,2,2,1,0,240,240,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,33,37,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,76000,0.1659,0.3833,5,5,0.25,2,PT01,99,99999,12/31/9999,1,6,6,6,6,1,6,6,6,6,2,1,2,2,1,2
2014,25827,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,150372,55600,2.7045,268000,0.79,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,45,43,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,268000,0.1252,0.1968,4,5,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,1,2
2014,25828,Pittsburgh,01,42,015,42380,0001168483,9505.00,3.93,51408,52966,0.9706,97104,55600,1.7465,150000,0.75,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,36,30,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,150000,0.1325,0.2355,5,5,0,2,PT02,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,25829,Pittsburgh,01,42,015,42380,0001213646,9510.00,5.41,52655,52966,0.9941,130320,55600,2.3439,202000,0.74,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,62,55,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,202000,0.1267,0.2951,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,25830,Pittsburgh,01,42,015,42380,0001168483,9505.00,3.93,51408,52966,0.9706,165888,55600,2.9836,252000,0.77,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,44,44,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,252000,0.1428,0.1944,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25831,Pittsburgh,01,42,015,42380,0001213646,9502.00,2.9,52024,52966,0.9822,47220,55600,0.8493,180000,0.71,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,2,2,9,5,5,1,2,75,75,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,180000,0.3388,0.4521,5,5,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25832,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,109632,55600,1.9718,123400,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,27,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,123400,0.1084,0.2585,3,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25833,Pittsburgh,01,42,015,42380,0001187050,9505.00,3.93,51408,52966,0.9706,230004,55600,4.1368,292097,0.9,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,36,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,292500,0.1111,0.2632,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25834,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,80244,55600,1.4432,121600,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,57,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,121600,0.0555,0.1318,4,9,0,2,PT01,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,25835,Pittsburgh,01,42,015,42380,0001191818,9511.00,3.1,55769,52966,1.0529,42012,55600,0.7556,69700,0.85,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,35,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,69700,0.162,0.3931,4,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25836,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,85524,55600,1.5382,199500,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,40,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,199500,0.2112,0.3367,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25837,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,32112,55600,0.5776,79800,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,34,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,79800,0.2112,0.3203,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25838,Pittsburgh,01,42,015,42380,0001168483,9505.00,3.93,51408,52966,0.9706,56076,55600,1.0086,78000,0.34,2014,2014,1,2,1,0,240,240,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,69,98,2,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,78000,0.0357,0.2102,4,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,25839,Pittsburgh,01,42,015,42380,0001213646,9512.00,2.85,51356,52966,0.9696,36420,55600,0.655,100000,0.46,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,36,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,100000,0.2485,0.3361,5,9,0,2,PT07,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25840,Pittsburgh,01,42,015,42380,0001213646,9510.00,5.41,52655,52966,0.9941,46356,55600,0.8337,80750,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,27,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,80750,0.1481,0.1481,5,9,0,2,PT06,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25841,Pittsburgh,01,42,015,42380,0001217362,9512.00,2.85,51356,52966,0.9696,58860,55600,1.0586,182750,0.85,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,45,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,182750,0.2294,0.3364,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,4,2
2014,25842,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,50832,55600,0.9142,111200,0.8,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,39,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,111200,0.1929,0.2295,5,9,0,2,PT11,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25843,Pittsburgh,01,42,015,42380,0001187050,9505.00,3.93,51408,52966,0.9706,87108,55600,1.5667,172000,0.8,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,34,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,172000,0.1811,0.3946,5,9,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25844,Pittsburgh,01,42,015,42380,0001187050,9503.00,4.89,57256,52966,1.081,36180,55600,0.6507,90250,0.95,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,33,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,90250,0.2382,0.2521,5,9,0,2,PT06,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,25845,Pittsburgh,01,42,015,42380,0001213646,9510.00,5.41,52655,52966,0.9941,73404,55600,1.3202,95200,0.8,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,72,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,95200,0.1004,0.1264,5,9,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25846,Pittsburgh,01,42,015,42380,0001205002,9509.00,3.03,53162,52966,1.0037,33588,55600,0.6041,85000,0.63,2014,2014,1,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,2,4,44,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,85000,0.2073,0.2801,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25847,Pittsburgh,01,42,015,42380,0001187050,9505.00,3.93,51408,52966,0.9706,75468,55600,1.3573,135000,0.52,2014,2014,1,2,1,0,240,240,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,60,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.04,135000,0.1826,0.3542,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25848,Pittsburgh,01,42,015,42380,0001187050,9502.00,2.9,52024,52966,0.9822,63336,55600,1.1391,100000,0.4,2014,2014,2,2,1,0,360,360,08949,Citizens & Northern Bank,Wellsboro,PA,1,1,2,9,5,8,1,4,41,98,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,100000,0.1869,0.239,5,9,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,1,2,4,2
2014,25849,Pittsburgh,01,42,017,37980,0001190224,1037.00,3.78,87422,74808,1.1686,59024,79200,0.7453,192000,0.7,2014,2014,2,2,1,0,360,360,05285,First Savings Bank of Pe,Perkasie,PA,1,2,2,9,5,5,1,2,47,46,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,192000,0.29,0.41,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25850,Pittsburgh,01,42,017,37980,0001171530,1020.04,8.19,104826,74808,1.4013,78732,79200,0.9941,180000,0.38,2014,2014,1,2,1,0,360,360,54259,Monument Bank,Doylestown,PA,1,2,2,9,5,5,1,2,71,71,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,180000,0.2716,0.3847,3,4,0.3,2,PT07,99,99999,12/31/9999,3,6,6,6,6,3,6,6,6,6,2,1,2,2,1,2
2014,25851,Pittsburgh,01,42,017,37980,0001183094,1040.00,6.4,100000,74808,1.3368,47509,79200,0.5999,85000,0.46,2014,2014,2,2,1,0,360,360,05285,First Savings Bank of Pe,Perkasie,PA,1,2,2,9,5,5,1,2,63,60,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,85000,0.1623,0.2161,4,4,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25852,Pittsburgh,01,42,017,37980,0001184530,1065.00,7.08,70406,74808,0.9412,72177,79200,0.9113,155000,0.73,2014,2014,2,2,1,0,360,360,05285,First Savings Bank of Pe,Perkasie,PA,1,2,2,9,5,5,1,2,74,69,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,155000,0.18,0.19,5,4,0.25,2,PT07,99,99999,12/31/9999,1,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25853,Pittsburgh,01,42,017,37980,0001183962,1042.04,9.58,108641,74808,1.4523,138965,79200,1.7546,284000,0.8,2014,2014,2,2,1,0,240,240,16450,American Heritage Federa,Philadelphia,PA,1,2,2,9,5,5,1,2,64,57,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0363,284000,0.1967,0.2885,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25854,Pittsburgh,01,42,017,37980,0001184530,1034.00,3.59,82204,74808,1.0989,55092,79200,0.6956,174000,0.8,2014,2014,2,2,1,0,360,360,05285,First Savings Bank of Pe,Perkasie,PA,1,2,2,9,5,5,1,2,45,47,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,174000,0.27,0.3654,4,4,0,2,PT01,99,99999,12/31/9999,3,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25855,Pittsburgh,01,42,017,37980,0001217348,1042.03,9.09,124432,74808,1.6634,192000,79200,2.4242,332000,0.8,2014,2014,2,2,1,0,360,360,13262,Merck Sharp & Dohme Fede,Chalfont,PA,1,2,2,9,5,5,1,2,46,45,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0413,332000,0.16,0.26,4,4,0.06,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25856,Pittsburgh,01,42,017,37980,0001193185,1050.03,5.66,120000,74808,1.6041,144460,79200,1.824,295000,0.65,2014,2014,2,2,1,0,180,180,53131,Ukrainian Selfreliance F,Philadelphia,PA,1,2,2,9,5,5,2,1,39,52,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0338,295000,0.2226,0.366,5,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25857,Pittsburgh,01,42,017,37980,0001197623,1002.10,19.25,77841,74808,1.0405,56700,79200,0.7159,168000,0.8,2014,2014,1,2,1,0,360,360,03218,Polonia Bank,Huntingdon Valley,PA,1,2,2,9,5,5,1,2,53,53,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,168000,0.3067,0.3814,4,4,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,4,2
2014,25858,Pittsburgh,01,42,017,37980,0001217348,1042.03,9.09,124432,74808,1.6634,141372,79200,1.785,201700,0.45,2014,2014,2,2,1,0,360,360,13262,Merck Sharp & Dohme Fede,Chalfont,PA,1,2,2,9,5,5,2,1,57,56,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,201700,0.144,0.2177,4,4,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,4,2
2014,25859,Pittsburgh,01,42,017,37980,9999999999,1014.01,8.34,82305,74808,1.1002,87000,79200,1.0985,292900,0.95,2014,2014,1,2,1,0,360,360,09438,The Mars National Bank,Mars,PA,1,2,2,9,5,5,1,2,35,34,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,292900,0.3202,0.3941,4,5,0.25,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,2,2,1,2
2014,25860,Pittsburgh,01,42,017,37980,9999999999,1027.00,5,72596,74808,0.9704,25846,79200,0.3263,91200,0.41,2014,2014,2,2,1,0,360,360,05285,First Savings Bank of Pe,Perkasie,PA,1,2,2,9,5,5,1,2,73,77,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0463,91200,0.3724,0.384,4,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25861,Pittsburgh,01,42,017,37980,9999999999,1050.06,6.29,127016,74808,1.6979,156285,79200,1.9733,280000,0.8,2014,2014,1,2,1,0,360,360,53131,Ukrainian Selfreliance F,Philadelphia,PA,1,2,2,9,5,5,2,2,32,53,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,280000,0.1516,0.3715,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25862,Pittsburgh,01,42,017,37980,9999999999,1050.06,6.29,127016,74808,1.6979,124200,79200,1.5682,252000,0.8,2014,2014,1,2,1,0,360,360,53131,Ukrainian Selfreliance F,Philadelphia,PA,1,2,1,9,5,5,2,1,33,34,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,252000,0.1759,0.338,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,25863,Pittsburgh,01,42,017,37980,0001184530,1028.01,4.93,93906,74808,1.2553,106008,79200,1.3385,261250,0.95,2014,2014,1,2,1,0,360,360,13262,Merck Sharp & Dohme Fede,Chalfont,PA,1,2,2,9,5,5,2,1,25,26,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0425,261250,0.2361,0.3813,5,5,0,1,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25864,Pittsburgh,01,42,017,37980,0001193413,1015.05,5.35,98214,74808,1.3129,79959,79200,1.0096,164000,0.7,2014,2014,2,2,1,0,360,360,53131,Ukrainian Selfreliance F,Philadelphia,PA,1,2,2,9,5,5,1,2,36,33,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0438,164000,0.197,0.2269,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,25865,Pittsburgh,01,42,017,37980,0001217348,1042.01,4.91,102073,74808,1.3645,151800,79200,1.9167,417000,0.72,2014,2014,1,2,1,0,360,360,54259,Monument Bank,Doylestown,PA,1,2,2,9,5,5,1,2,43,43,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.045,417000,0.273,0.3578,5,5,0.12,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25866,Pittsburgh,01,42,017,37980,0001217348,1042.03,9.09,124432,74808,1.6634,211164,79200,2.6662,408000,0.63,2014,2014,2,2,1,0,240,240,13262,Merck Sharp & Dohme Fede,Chalfont,PA,1,2,2,9,5,5,1,2,48,49,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,408000,0.1883,0.3481,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
2014,25867,Pittsburgh,01,42,017,37980,0001179230,1058.12,7.51,85000,74808,1.1362,74604,79200,0.942,115000,0.46,2014,2014,2,2,1,0,180,180,00299,William Penn Bank,Richboro,PA,1,2,2,9,7,7,1,2,54,52,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.035,115000,0.1988,0.2693,5,5,0,2,PT01,99,99999,12/31/9999,2,6,6,6,6,5,8,8,8,8,2,1,1,2,1,2
2014,25868,Pittsburgh,01,42,017,37980,0001192675,1050.08,6.18,125284,74808,1.6747,169632,79200,2.1418,160000,0.26,2014,2014,2,2,1,0,360,360,00299,William Penn Bank,Richboro,PA,1,2,2,9,5,5,1,2,64,62,1,1,98,98,98,98,2,2,2,2,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,9999999999,2,0.0388,160000,0.1175,0.1927,5,5,0.3,2,PT01,99,99999,12/31/9999,2,6,6,6,6,2,6,6,6,6,2,1,2,2,1,2
